event_id,slug,title,question,condition_id,yes_token_id,no_token_id,closed,active,outcomes,yes_price,no_price,last_trade_price,resolved_yes,start_date,end_date,closed_time,uma_resolution_status,volume,liquidity,volume_24hr,one_day_price_change,one_week_price_change,one_month_price_change,spread,best_bid,best_ask,context_description,event_description,tags
26351,fda-approves-mercks-clesrovimab-infant-rsv-prevention-mk1654,FDA approves Merck’s clesrovimab infant RSV prevention (MK‑1654)?,FDA approves Merck’s clesrovimab infant RSV prevention (MK‑1654)?,0x108e7a674ae7c86ff698b50833e2c8ee8d02bc336cc3ca1a2c42bc348cbbc738,110277767978162820657507122560579831140491170286088857058778075751412428867594,70799734104664715408631734640682620690445973392429122858338693410839545371422,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-06-08T19:18:24.516597Z,2025-06-17T00:00:00Z,2025-06-09T22:31:09Z,resolved,22545.146532,,,0.2745,,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Merck’s biologics license application (BLA) for clesrovimab (MK‑1654) as a preventive treatment for respiratory syncytial virus (RSV) in infants by June 17, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL), explicitly declines to approve the application. 

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA, however a consensus of credible reporting may also be used.","drug,science,tech"
27386,fda-approves-gileads-lenacapavir-for-treating-hiv-human-immunodeficiency-virus,FDA approves Gilead’s lenacapavir for treating HIV?,FDA approves Gilead’s lenacapavir for treating HIV?,0x11039e885cdc6019a73715569da44dd3577debdaf54a7a85f107e345dd5cc97d,74791633337136725287146513478286073837277086591109537091868763217922592268760,100245270205360204116456694799691889005020264135408401386104160729238938332731,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-06-17T19:14:28.530363Z,2025-06-19T00:00:00Z,2025-06-19T21:40:30Z,resolved,2350.317921,,,0.1445,,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Gilead Sciences’ new biologics license application (BLA) for lenacapavir as a treatment for Human Immunodeficiency Virus (HIV) by June 19, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA, however a consensus of credible reporting may also be used.","drug,lenacapavir,science,tech"
27387,fda-approves-regenerons-dupixent-for-bullous-pemphigoid,FDA approves Regeneron’s Dupixent for bullous pemphigoid?,FDA approves Regeneron’s Dupixent for bullous pemphigoid?,0x7a8c707fb249d07d578a30ec22f2532eda55b76784e1bf0e52d64802209e0f0a,37902457167646020963555508078364664470789926779920405813583006586167437354191,93600988969670469055293850776956701763464484153216450740444067950619095530716,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-06-17T19:14:28.642678Z,2025-06-20T00:00:00Z,2025-06-20T21:32:00Z,resolved,1919.387324,,,0.0945,,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Regeneron Pharmaceuticals’ biologics license application (BLA) or supplemental BLA (sBLA) for Dupixent® (dupilumab) as a treatment for bullous pemphigoid by June 20, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA, however a consensus of credible reporting may also be used.","drug,science,tech"
27388,fda-approves-unicycives-oxylanthanum-carbonate-olc,FDA approves Unicycive’s Oxylanthanum Carbonate (OLC)?,FDA approves Unicycive’s Oxylanthanum Carbonate (OLC)?,0x5131c98cc047dbac6e1ddff731a4a93eb324d6e53af50e0666cbb8577796b373,90140632606532291798028550064951179378171078197356535523151182406547898494537,91336239869542354376404227455553237934085467844968937714455351648668728669495,True,True,"[""Yes"", ""No""]",0.0,1.0,1.0,False,2025-06-17T19:14:31.301016Z,2025-06-28T00:00:00Z,2025-06-29T14:28:42Z,resolved,3380.469781,,,-0.075,-0.41,,0.15,,0.15,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Unicycive Therapeutics’ new drug application (NDA) for Oxylanthanum Carbonate (OLC) as a treatment for hyperphosphatemia in patients with chronic kidney disease (CKD) by June 28, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA, however a consensus of credible reporting may also be used.","drug,science,tech"
34547,fda-approves-lenz-therapeutics-lnz100-for-presbyopia-by-august-31,FDA approves LENZ Therapeutics’ LNZ100 for presbyopia by August 31?,FDA approves LENZ Therapeutics’ LNZ100 for presbyopia by August 31?,0xd37923db43e10042a9b43cbba87485ecc09408b713bd52a1cd33305bd836c373,41193387401863684510473689608354395818640779163807004224493207514422228862984,61595128362696317276283304452609666748816686682740946530157967712825478530694,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:26:42.929592Z,2025-08-08T16:00:00Z,2025-08-01T15:00:30Z,resolved,6612.910604,,,0.2085,,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for LENZ Therapeutics’ LNZ100 as a treatment for presbyopia by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34548,fda-approves-pharmather-holdings-ketamine-by-august-31,FDA approves PharmaTher Holdings’ Ketamine?,FDA approves PharmaTher Holdings’ Ketamine?,0x0ed02c34f9d55d1500ff2ba8e205cb7f75dd48904d5efd3ea362b9510cc793c2,97406041229647566345606202639672101928689384218992306010706541144530593807267,63474464408802694572995609929671569171112818588381896190318206801959189204575,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:26:43.50924Z,2025-08-09T16:00:00Z,2025-08-12T06:00:48Z,resolved,6505.462245,,,0.828,0.8045,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for PharmaTher Holdings Ltd.’s Ketamine as a treatment for anesthesia, sedation, pain, mental health, or neurological indications by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34549,fda-approves-insmeds-brensocatib-for-bronchiectasis-by-august-31,FDA approves Insmed’s Brensocatib for bronchiectasis?,FDA approves Insmed’s Brensocatib for bronchiectasis?,0xcbfdb4244b408a9b37bfdfb1b1489ca1a4e7901ee21d178beccfc6de2a11698c,26113043283557318483122134496165485549290307169614775819960973654150293464539,87977984603609058684300417056970055498591987155559358910067368653985018440021,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:26:42.300923Z,2025-08-12T16:00:00Z,2025-08-13T00:56:39Z,resolved,1921.188085,,,0.2295,0.3395,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Insmed Inc.’s brensocatib as a treatment for non‑cystic fibrosis bronchiectasis by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34550,fda-approves-tonix-pharmaceuticals-tnx-102-sl-for-fibromyalgia-by-august-31,FDA approves Tonix Pharmaceuticals’ TNX-102 SL for fibromyalgia?,FDA approves Tonix Pharmaceuticals’ TNX-102 SL for fibromyalgia?,0x200439a7855c3552f9bec7518f41d4849716d3b504fe83bd530323f967bcf301,81099528736644917415469844895895949507847030424039865673941868457711573185841,24322347146954326197145259777498689486965607685901566049716807979486100392351,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:26:42.946114Z,2025-08-15T16:00:00Z,2025-08-16T06:49:40Z,resolved,916.45557,,,0.245,0.5,,0.01,0.99,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Tonix Pharmaceuticals’ TNX-102 SL as a treatment for fibromyalgia by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34570,fda-approves-ux111,FDA approves UX111?,FDA approves UX111?,0x032963ccc792728f2bba86bfd6dc5e4298088e5e3b7b2e71f3d41061d1536147,13783670567537722742033458543913413354181983476910968934688207822905305695062,9366371954563428207522237010786169178466714475606664979483578141765192277870,True,True,"[""Yes"", ""No""]",0.0,1.0,0.001,False,2025-07-29T15:41:19.648087Z,2025-08-18T16:00:00Z,2025-09-01T06:24:46Z,resolved,41440.025059,0.0,,0.0005,-0.0025,-0.0225,0.007,,0.007,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Ultragenyx Pharmaceutical Inc.'s and Abeona Therapeutics' UX111 (also known as ABO-102), an AAV gene therapy for the treatment of Sanfilippo syndrome type A (MPS IIIA), by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval. 

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34571,fda-approves-dordaviprone,FDA approves Dordaviprone?,FDA approves Dordaviprone?,0xa0d5b03a433c5f7928ba7f10d7a1f6a37852e4b5b841b8d7ba58980d9e64142d,76628419154947670081036820659796925735587332776513135303430316833969427000162,73379400047247392373901855763534279776008913837962621878817655780902532971045,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:41:19.649678Z,2025-08-18T16:00:00Z,2025-08-07T06:14:51Z,resolved,14181.464474,,,0.2795,0.295,,0.006,0.993,0.999,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Chimerix, Inc.'s and Jazz Pharmaceuticals' Dordaviprone as a treatment for recurrent H3 K27M-mutant diffuse glioma by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval. 

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34568,fda-approves-eylea-hd-by-august-31,FDA approves EYLEA HD?,FDA approves EYLEA HD?,0xd8bf33618342b8f97ef2db07fad4c1facb0934ab60d21f5b5e5a1d382b8269a7,36243485577433892299108653292834249568919233893071779667482687612229838739273,27754487970411878834344315616304366094263896584748903766271808951117586529208,True,True,"[""Yes"", ""No""]",0.0,1.0,1.0,False,2025-07-29T15:41:19.646367Z,2025-08-19T16:00:00Z,2025-09-01T06:29:50Z,resolved,5929.525505,,,0.024,0.0235,-0.7215,0.01,,0.01,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Regeneron Pharmaceuticals' and Bayer AG's EYLEA HD (aflibercept 8 mg) as a treatment for macular edema following retinal vein occlusion and to expand the dosing schedule to include every 4-week dosing across approved indications by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval. 

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34552,fda-approves-ptc-therapeutics-vatiquinone-for-friedreichs-ataxia-by-august-31,FDA approves PTC Therapeutics’ Vatiquinone for Friedreich’s ataxia?,FDA approves PTC Therapeutics’ Vatiquinone for Friedreich’s ataxia?,0x1f485f50d24f005c81a8559571e42849c0cb67ad3d0d1d29e0b572b833645d74,4939687102038669128401154328007008576855061929314380881101431256952634902692,89443927207074596437328157448549305585954048204498035505961547052723454298911,True,True,"[""Yes"", ""No""]",0.0,1.0,1.0,False,2025-07-29T15:26:44.732771Z,2025-08-19T16:00:00Z,2025-08-19T21:40:33Z,resolved,2273.413531,,,-0.33,-0.525,,0.005,0.001,0.006,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for PTC Therapeutics’ Vatiquinone as a treatment for Friedreich’s ataxia by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34567,fda-approves-donidalorsen-for-hereditary-angioedema-by-august-31,FDA approves Donidalorsen?,FDA approves Donidalorsen?,0xa373233812d090d89ee33b933494da4fd6fdec3f28562c121ce9440d76cd8e1b,71178065307270989742843383709085402564544241738278127198369811882431424691379,91897514782738644904309745482243199641940757159688326391426149958521194533100,True,True,"[""Yes"", ""No""]",1.0,0.0,1.0,True,2025-07-29T15:41:19.644945Z,2025-08-21T16:00:00Z,2025-08-21T18:16:57Z,resolved,3507.989942,,,-0.015,0.045,,0.001,0.999,1.0,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Ionis Pharmaceuticals' and Theratechnologies Inc.'s Donidalorsen as a prophylactic treatment to prevent attacks of hereditary angioedema in adult and pediatric patients 12 years of age and older by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
34554,fda-approves-telix-pharmaceuticals-tlx250-cdx-for-kidney-cancer-imaging-by-august-31,FDA approves Telix Pharmaceuticals’ TLX250-CDx for kidney cancer imaging?,FDA approves Telix Pharmaceuticals’ TLX250-CDx for kidney cancer imaging?,0xc1f2b6c96319e7b8a45d1c01d94dbb194d522494c70b29f94c465f96929955dc,31133474803023318034433204158301355071457962043890831522038862081957753230567,35596110373041774759339288701973462554879656879356385426451066282963753816748,True,True,"[""Yes"", ""No""]",0.0,1.0,1.0,False,2025-07-29T15:26:43.524662Z,2025-08-27T16:00:00Z,2025-08-28T17:26:27Z,resolved,2763.495855,,,-0.81,-0.755,-0.81,0.01,,0.01,,"This market will resolve to ""Yes"" if the U.S. Food and Drug Administration (FDA) grants full or conditional approval for Telix Pharmaceuticals’ TLX250-CDx as a PET imaging agent for kidney cancer by August 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

An approval is defined as:
For new drugs: FDA issuance of an approval letter for a New Drug Application (NDA) or Biologics License Application (BLA)
For already-marketed drugs seeking new indications: FDA approval of a supplemental NDA (sNDA) or supplemental BLA (sBLA) for the specific indication referenced
For generic drugs: FDA approval of an Abbreviated New Drug Application (ANDA)
For biosimilars: FDA approval of a 351(k) application

The following constitute qualifying approvals:
Standard approval (traditional approval based on clinical benefit), Accelerated approval (based on surrogate endpoints), Approval with Risk Evaluation and Mitigation Strategy (REMS), Approval with restricted distribution or indication limitations, except compassionate use/expanded access programs

The following do not constitute qualifying approvals:
Approvable letters that require additional actions before approval
Tentative approvals pending patent or exclusivity expiration
FDA requests for additional information or studies
Extension of Prescription Drug User Fee Amendments dates
Approval for compassionate use or expanded access programs only
Approval only for export or for use outside the United States
Emergency Use Authorization (EUA) without full approval
Complete Response Letters (CRLs) indicating the application cannot be approved in its current form

This market will immediately resolve to ""No"" if the FDA issues a Complete Response Letter (CRL) or explicitly declines to approve the application. If the drug sponsor withdraws the application before the end of the month, the market will resolve to ""No"" immediately.

If the listed drug is approved before the end of the month, the market will resolve to ""Yes,"" regardless of potential Advisory Committee votes against approval or later withdrawal of approval.

Conditional approvals may include post-marketing requirements or commitments and still qualify.

The primary resolution source will be official information from the FDA; however, a consensus of credible reporting will also be used.","drug,science,tech"
