t_unix,date_utc,yes_price
1754706614,2025-08-09 02:30,0.66
1754707203,2025-08-09 02:40,0.66
1754707809,2025-08-09 02:50,0.665
1754708408,2025-08-09 03:00,0.665
1754709011,2025-08-09 03:10,0.66
1754709605,2025-08-09 03:20,0.66
1754710208,2025-08-09 03:30,0.665
1754710807,2025-08-09 03:40,0.665
1754711412,2025-08-09 03:50,0.66
1754712010,2025-08-09 04:00,0.66
1754712610,2025-08-09 04:10,0.665
1754713205,2025-08-09 04:20,0.665
1754713813,2025-08-09 04:30,0.66
1754714414,2025-08-09 04:40,0.66
1754715002,2025-08-09 04:50,0.665
1754715606,2025-08-09 05:00,0.665
1754716206,2025-08-09 05:10,0.66
1754716805,2025-08-09 05:20,0.66
1754717402,2025-08-09 05:30,0.665
1754718002,2025-08-09 05:40,0.665
1754718606,2025-08-09 05:50,0.66
1754719212,2025-08-09 06:00,0.66
1754719802,2025-08-09 06:10,0.665
1754720405,2025-08-09 06:20,0.665
1754721004,2025-08-09 06:30,0.66
1754721603,2025-08-09 06:40,0.66
1754722203,2025-08-09 06:50,0.665
1754722805,2025-08-09 07:00,0.665
1754723413,2025-08-09 07:10,0.66
1754724005,2025-08-09 07:20,0.66
1754724602,2025-08-09 07:30,0.665
1754725210,2025-08-09 07:40,0.665
1754725809,2025-08-09 07:50,0.66
1754726416,2025-08-09 08:00,0.66
1754727002,2025-08-09 08:10,0.665
1754727603,2025-08-09 08:20,0.665
1754728212,2025-08-09 08:30,0.66
1754728804,2025-08-09 08:40,0.66
1754729408,2025-08-09 08:50,0.665
1754730018,2025-08-09 09:00,0.665
1754730609,2025-08-09 09:10,0.66
1754731212,2025-08-09 09:20,0.66
1754731806,2025-08-09 09:30,0.655
1754732404,2025-08-09 09:40,0.655
1754733003,2025-08-09 09:50,0.655
1754733615,2025-08-09 10:00,0.655
1754734203,2025-08-09 10:10,0.655
1754734802,2025-08-09 10:20,0.655
1754735405,2025-08-09 10:30,0.655
1754736003,2025-08-09 10:40,0.655
1754736604,2025-08-09 10:50,0.655
1754737208,2025-08-09 11:00,0.655
1754737814,2025-08-09 11:10,0.655
1754738404,2025-08-09 11:20,0.655
1754739009,2025-08-09 11:30,0.655
1754739607,2025-08-09 11:40,0.655
1754740212,2025-08-09 11:50,0.655
1754740809,2025-08-09 12:00,0.655
1754741411,2025-08-09 12:10,0.655
1754742007,2025-08-09 12:20,0.655
1754742609,2025-08-09 12:30,0.655
1754743202,2025-08-09 12:40,0.655
1754743802,2025-08-09 12:50,0.655
1754744415,2025-08-09 13:00,0.655
1754745006,2025-08-09 13:10,0.655
1754745612,2025-08-09 13:20,0.655
1754746202,2025-08-09 13:30,0.655
1754746805,2025-08-09 13:40,0.655
1754747408,2025-08-09 13:50,0.655
1754748009,2025-08-09 14:00,0.655
1754748610,2025-08-09 14:10,0.655
1754749211,2025-08-09 14:20,0.655
1754749816,2025-08-09 14:30,0.655
1754750414,2025-08-09 14:40,0.655
1754751006,2025-08-09 14:50,0.655
1754751602,2025-08-09 15:00,0.655
1754752208,2025-08-09 15:10,0.655
1754752806,2025-08-09 15:20,0.655
1754753411,2025-08-09 15:30,0.655
1754754013,2025-08-09 15:40,0.655
1754754614,2025-08-09 15:50,0.655
1754755215,2025-08-09 16:00,0.655
1754755805,2025-08-09 16:10,0.655
1754756403,2025-08-09 16:20,0.655
1754757010,2025-08-09 16:30,0.655
1754757609,2025-08-09 16:40,0.655
1754758206,2025-08-09 16:50,0.655
1754758802,2025-08-09 17:00,0.655
1754759410,2025-08-09 17:10,0.655
1754760003,2025-08-09 17:20,0.655
1754760613,2025-08-09 17:30,0.655
1754761209,2025-08-09 17:40,0.655
1754761811,2025-08-09 17:50,0.655
1754762407,2025-08-09 18:00,0.655
1754763003,2025-08-09 18:10,0.655
1754763604,2025-08-09 18:20,0.655
1754764202,2025-08-09 18:30,0.655
1754764812,2025-08-09 18:40,0.655
1754765415,2025-08-09 18:50,0.655
1754766004,2025-08-09 19:00,0.655
1754766612,2025-08-09 19:10,0.655
1754767211,2025-08-09 19:20,0.655
1754767805,2025-08-09 19:30,0.655
1754768402,2025-08-09 19:40,0.655
1754769005,2025-08-09 19:50,0.655
1754769614,2025-08-09 20:00,0.655
1754770214,2025-08-09 20:10,0.655
1754770811,2025-08-09 20:20,0.655
1754771402,2025-08-09 20:30,0.655
1754772002,2025-08-09 20:40,0.655
1754772604,2025-08-09 20:50,0.655
1754773205,2025-08-09 21:00,0.655
1754773803,2025-08-09 21:10,0.655
1754774405,2025-08-09 21:20,0.655
1754775007,2025-08-09 21:30,0.655
1754775614,2025-08-09 21:40,0.655
1754776202,2025-08-09 21:50,0.655
1754776816,2025-08-09 22:00,0.655
1754777408,2025-08-09 22:10,0.655
1754778003,2025-08-09 22:20,0.655
1754778605,2025-08-09 22:30,0.655
1754779214,2025-08-09 22:40,0.655
1754779812,2025-08-09 22:50,0.655
1754780403,2025-08-09 23:00,0.655
1754781009,2025-08-09 23:10,0.655
1754781605,2025-08-09 23:20,0.655
1754782203,2025-08-09 23:30,0.655
1754782807,2025-08-09 23:40,0.655
